,CIK_number,entity.name,Year1Before_Revenues,Year2Before_Revenues,Year3Before_Revenues,Year1Before_NetIncomeLoss,Year2Before_NetIncomeLoss,Year3Before_NetIncomeLoss,Year1Before_NetCashProvidedByUsedInOperatingActivities,Year2Before_NetCashProvidedByUsedInOperatingActivities,Year3Before_NetCashProvidedByUsedInOperatingActivities,Year1Before_NetCashProvidedByUsedInInvestingActivities,Year2Before_NetCashProvidedByUsedInInvestingActivities,Year3Before_NetCashProvidedByUsedInInvestingActivities,Year1Before_NetCashProvidedByUsedInFinancingActivities,Year2Before_NetCashProvidedByUsedInFinancingActivities,Year3Before_NetCashProvidedByUsedInFinancingActivities,Year1Before_CashAndCashEquivalentsAtCarryingValue,Year2Before_CashAndCashEquivalentsAtCarryingValue,Year3Before_CashAndCashEquivalentsAtCarryingValue,Year1Before_Assets,Year2Before_Assets,Year3Before_Assets,Year1Before_Liabilities,Year2Before_Liabilities,Year3Before_Liabilities,Year1Before_StockholdersEquity,Year2Before_StockholdersEquity,Year3Before_StockholdersEquity,Filed_Bankrupt,YoYSalesGrowth,2YoYSalesGrowth,YoY_NI_Growth,2YoY_NI_Growth,Y1_OpCF_Rev,Y2_OpCF_Rev,Y3_OpCF_Rev,Y1_InCF_Rev,Y2_InCF_Rev,Y3_InCF_Rev,Y1_FinCF_Rev,Y2_FinCF_Rev,Y3_FinCF_Rev,Y1_InvCF_OpCF,Y2_InvCF_OpCF,Y3_InvCF_OpCF,Y1_FinCF_OpCF,Y2_FinCF_OpCF,Y3_FinCF_OpCF,YoY_OpCF_Growth,2YoY_OpCF_Growth,YoY_InvCF_Growth,2YoY_InvCF_Growth,YoY_FinCF_Growth,2YoY_FinCF_Growth,1Y_Cash_Rev,2Y_Cash_Rev,3Y_Cash_Rev,1Y_Turnover,2Y_Turnover,3Y_Turnover,1Y_Solvency,2Y_Solvency,3Y_Solvency,1Y_Cash_OpCF,2Y_Cash_OpCF,3Y_Cash_OpCF
119,60086,LOEWS CORPORATION,14044000000.0,14657000000.0,12583000000.0,1012000000.0,1578000000.0,-931000000.0,3314000000.0,2623000000.0,1745000000.0,-2347000000.0,-1187000000.0,-1414000000.0,-1037000000.0,-1289000000.0,-198000000.0,532000000.0,621000000.0,478000000.0,75567000000.0,81626000000.0,80236000000.0,60366000000.0,62451000000.0,61055000000.0,14349000000.0,17846000000.0,17860000000.0,0,-0.0418230197175411,0.11610903600095357,-0.35868187579214195,-2.0870032223415684,0.23597265736257478,0.1789588592481408,0.13867917030914725,-0.1671176303047565,-0.08098519478747357,-0.11237383771755544,-0.07383936200512674,-0.08794432694275772,-0.015735516172613845,-0.708207604103802,-0.45253526496378194,-0.8103151862464183,-0.31291490645745323,-0.4914220358368281,-0.11346704871060172,0.26343881052230267,0.8991404011461317,0.9772535804549285,0.6598302687411599,-0.19550038789759505,4.237373737373737,0.03788094559954429,0.04236883400423006,0.03798776126519908,0.18584832003387722,0.17956288437507656,0.15682486664340198,1.2518139349965212,1.3070407199244207,1.3141593645074114,0.16053108026554014,0.23675181090354555,0.27392550143266475
120,860730,"HCA Healthcare, Inc.",60233000000.0,58752000000.0,51533000000.0,5643000000.0,6956000000.0,3754000000.0,8522000000.0,8959000000.0,9232000000.0,-3389000000.0,-2643000000.0,-3393000000.0,-5656000000.0,-6655000000.0,-4677000000.0,908000000.0,1451000000.0,1793000000.0,52438000000.0,50742000000.0,47490000000.0,49368000000.0,45679000000.0,46918000000.0,-2767000000.0,-933000000.0,572000000.0,0,0.025207652505446543,0.16882386043894204,-0.1887579068430132,0.5031965903036761,0.14148390417213155,0.15248842592592593,0.1791473424795762,-0.05626483821161157,-0.044985702614379085,-0.06584130557118739,-0.09390201384623047,-0.11327273965141613,-0.09075737876700367,-0.3976766017366815,-0.2950106038620382,-0.3675259965337955,-0.6636939685519831,-0.7428284406741824,-0.5066074523396881,-0.04877776537559997,-0.07690641247833618,0.28225501324252744,-0.0011788977306218529,-0.1501126972201352,0.20932221509514637,0.015074792887619743,0.024697031590413945,0.03479323928356587,1.1486517411037798,1.1578573962398013,1.085133712360497,1.0621860314373683,1.1108386786050484,1.0121914830129162,0.10654775874207932,0.16196004018305615,0.1942157712305026
121,202058,"L3HARRIS TECHNOLOGIES, INC.",17062000000.0,17814000000.0,18194000000.0,1062000000.0,1842000000.0,1119000000.0,2158000000.0,2687000000.0,2790000000.0,-250000000.0,1394000000.0,751000000.0,-1951000000.0,-4413000000.0,-3112000000.0,880000000.0,941000000.0,1276000000.0,33524000000.0,34709000000.0,36960000000.0,14900000000.0,15390000000.0,16236000000.0,18523000000.0,19213000000.0,20724000000.0,0,-0.042213988997417795,-0.06221831372980102,-0.42345276872964166,-0.05093833780160861,0.12647989684679403,0.150836420792635,0.1533472573375838,-0.014652444027663815,0.07825305939148984,0.0412773441793998,-0.1143476731918884,-0.24772650724149545,-0.17104539958227988,-0.11584800741427248,0.5187941942687011,0.2691756272401434,-0.9040778498609824,-1.6423520655005583,-1.1154121863799282,-0.19687383699292893,-0.2265232974910394,-1.1793400286944047,-1.33288948069241,-0.5578971221391344,-0.37307197943444725,0.05157660297737662,0.05282362187043898,0.07013301088270858,0.5089488127908364,0.5132386412745974,0.4922619047619048,2.2499328859060403,2.2552956465237166,2.2764227642276422,0.4077849860982391,0.3502046892445106,0.45734767025089607
122,1138118,"CBRE GROUP, INC.",30828246000.0,27746036000.0,23826195000.0,1407370000.0,1836574000.0,751989000.0,1629088000.0,2364178000.0,1830779000.0,-832455000.0,-1280897000.0,-744085000.0,-1766093000.0,-490631000.0,-222756000.0,1318290000.0,2430951000.0,1896188000.0,20513389000.0,22073491000.0,18039143000.0,11907657000.0,12714374000.0,10533483000.0,7853273000.0,8528193000.0,7078326000.0,0,0.11108649898673817,0.29388036990379707,-0.23369817932737802,0.8715300356787135,0.0528440054617444,0.08520777526562713,0.07683891615929442,-0.02700299588890007,-0.046165044981560606,-0.031229703274064533,-0.05728814412600704,-0.017682922346096575,-0.009349205779605178,-0.5109944950794555,-0.5417938074036727,-0.4064308144238054,-1.0840992015164312,-0.20752709821341708,-0.12167279611575182,-0.31092836495390785,-0.11016676507650569,-0.35009996900609497,0.11876331333113832,2.599635978974015,6.928374544344485,0.04276240691734457,0.08761435327194127,0.07958417195863628,1.5028353432970047,1.2569844978304519,1.3208052622012032,1.722705734637805,1.736105214460421,1.7125525336681133,0.8092196369993517,1.0282436432451363,1.0357274143957298
123,21665,COLGATE-PALMOLIVE COMPANY,17967000000.0,17421000000.0,16471000000.0,1785000000.0,2166000000.0,2695000000.0,2556000000.0,3325000000.0,3719000000.0,-1601000000.0,-592000000.0,-779000000.0,-952000000.0,-2774000000.0,-2919000000.0,775000000.0,832000000.0,888000000.0,15731000000.0,15040000000.0,15920000000.0,14925000000.0,14069000000.0,14819000000.0,401000000.0,609000000.0,743000000.0,0,0.031341484415360776,0.09082630077105214,-0.17590027700831024,-0.33766233766233766,0.1422608114877275,0.19086160381149186,0.22579078380183354,-0.08910780876050538,-0.03398197577636186,-0.04729524619027382,-0.05298602994378583,-0.1592331094655875,-0.17722056948576287,-0.6263693270735524,-0.1780451127819549,-0.20946490992202205,-0.37245696400625977,-0.8342857142857143,-0.7848884108631352,-0.23127819548872175,-0.31271847270771713,1.704391891891892,1.055198973042362,-0.6568132660418169,-0.6738609112709832,0.04313463572104414,0.04775845244245451,0.053912937890838446,1.1421397241116267,1.158311170212766,1.0346105527638192,1.054003350083752,1.0690169877034614,1.074296511235576,0.30320813771517996,0.25022556390977446,0.23877386394191988
124,1156039,"ELEVANCE HEALTH, INC.",156595000000.0,138639000000.0,121867000000.0,5894000000.0,6158000000.0,4572000000.0,8399000000.0,8364000000.0,10688000000.0,-4560000000.0,-9638000000.0,-7324000000.0,-1318000000.0,423000000.0,-2567000000.0,7387000000.0,4880000000.0,5741000000.0,102755000000.0,97456000000.0,86615000000.0,66425000000.0,61293000000.0,53416000000.0,36243000000.0,36095000000.0,33199000000.0,0,0.12951622559308706,0.28496639779431665,-0.04287106203312763,0.2891513560804899,0.05363517353683068,0.060329344556726464,0.08770216711661073,-0.02911970369424311,-0.06951867800546743,-0.060098303888665515,-0.00841661611162553,0.0030510895202648606,-0.021063946761633583,-0.5429217764019526,-1.1523194643711143,-0.6852544910179641,-0.1569234432670556,0.050573888091822096,-0.2401758982035928,0.004184600669536076,-0.21416541916167664,-0.5268727951857232,-0.377389404696887,-4.115839243498818,-0.48656018698870274,0.04717264280468725,0.03519933063567972,0.04710873329121091,1.523964770570775,1.4225804465604992,1.4069964786699762,1.5469326307866014,1.590002120959979,1.621517897259248,0.8795094654125492,0.583452893352463,0.5371444610778443
125,1035002,VALERO ENERGY CORP/TX,176383000000.0,113977000000.0,64912000000.0,11528000000.0,930000000.0,-1421000000.0,12574000000.0,5859000000.0,948000000.0,-2805000000.0,-2159000000.0,-2425000000.0,-8849000000.0,-2846000000.0,2077000000.0,4862000000.0,4122000000.0,3313000000.0,60982000000.0,57888000000.0,51774000000.0,35514000000.0,39458000000.0,32973000000.0,23561000000.0,18430000000.0,18801000000.0,0,0.5475315195170956,1.7172633719497163,11.395698924731184,-9.112596762843069,0.07128804930180346,0.05140510804811497,0.014604387478432339,-0.015902893135959814,-0.018942418207182152,-0.0373582696573823,-0.050169233996473585,-0.024969950077647244,0.03199716539314765,-0.22307937012883727,-0.3684929168800137,-2.558016877637131,-0.7037537776363926,-0.4857484212322922,2.190928270042194,1.1461000170677589,12.263713080168776,0.29921259842519676,0.15670103092783516,2.1092761770906536,-5.260471834376505,0.02756501476899701,0.03616519122279056,0.05103832881439487,2.892378078777344,1.96892274737424,1.2537567118630972,1.7171256405924424,1.4670789193572913,1.5701937949231188,0.38667090822331796,0.7035330261136713,3.4947257383966246
126,874766,"THE HARTFORD FINANCIAL SERVICES GROUP, INC.",22362000000.0,22390000000.0,20523000000.0,1815000000.0,2365000000.0,1737000000.0,4008000000.0,4093000000.0,3871000000.0,-1277000000.0,-2466000000.0,-2066000000.0,-2710000000.0,-1581000000.0,-1778000000.0,344000000.0,337000000.0,239000000.0,73008000000.0,76578000000.0,74111000000.0,59332000000.0,58735000000.0,55555000000.0,13676000000.0,17805000000.0,18491000000.0,0,-0.0012505582849486885,0.08960678263411781,-0.2325581395348837,0.04490500863557867,0.1792326267775691,0.18280482358195624,0.18861764849193588,-0.05710580448975942,-0.11013845466726217,-0.10066754373142328,-0.12118772918343619,-0.070611880303707,-0.0866345076255908,-0.3186127744510978,-0.6024920596139751,-0.5337122190648411,-0.6761477045908184,-0.3862692401661373,-0.4593128390596745,-0.020767163449792347,0.035391371738568767,-0.4821573398215734,-0.38189738625363023,0.7141049968374447,0.5241844769403825,0.015383239424022897,0.015051362215274677,0.011645470935048483,0.30629520052596976,0.2923816239651075,0.27692245415660294,1.2304995617879053,1.3037882012428705,1.334011340113401,0.08582834331337326,0.08233569508917664,0.06174115215706536
127,100493,"TYSON FOODS, INC.",53282000000.0,47049000000.0,43185000000.0,3238000000.0,3047000000.0,2061000000.0,2687000000.0,3840000000.0,3874000000.0,-1935000000.0,58000000.0,-1423000000.0,-2323000000.0,-2731000000.0,-1468000000.0,1031000000.0,2507000000.0,1420000000.0,36821000000.0,36309000000.0,34456000000.0,17119000000.0,18586000000.0,19202000000.0,19702000000.0,17723000000.0,15254000000.0,0,0.1324789049714128,0.23380803519740656,0.06268460781096152,0.5710819990295972,0.050429788671596414,0.08161703755658994,0.08970707421558412,-0.036316204346683686,0.0012327573380943272,-0.03295125622322566,-0.04359821328028227,-0.05804586707475185,-0.0339932847053375,-0.7201339784145888,0.015104166666666667,-0.367320598864223,-0.8645329363602531,-0.7111979166666667,-0.3789364997418689,-0.3002604166666667,-0.30640165203923597,-34.36206896551724,0.35980323260716784,-0.14939582570486998,0.582425068119891,0.019349874253969446,0.05328487321728411,0.032881787657751536,1.4470546698894653,1.295794431132777,1.2533375899698165,2.1508849815993925,1.9535672011191219,1.7943964170398916,0.3836992928917008,0.6528645833333333,0.36654620547238
128,1090012,DEVON ENERGY CORP/DE,19169000000.0,12206000000.0,4828000000.0,6031000000.0,2808000000.0,-2714000000.0,8530000000.0,4899000000.0,1354000000.0,-5123000000.0,-1574000000.0,-646000000.0,-4213000000.0,-3292000000.0,-306000000.0,1454000000.0,2099000000.0,2047000000.0,23721000000.0,21025000000.0,9912000000.0,12168000000.0,11374000000.0,7027000000.0,11167000000.0,9262000000.0,2885000000.0,0,0.5704571522202195,2.970381110190555,1.1477920227920229,-3.222181282240236,0.444989305649747,0.4013599868916926,0.28044739022369514,-0.26725442120089726,-0.12895297394723906,-0.13380281690140844,-0.21978193958996295,-0.2697034245453056,-0.06338028169014084,-0.6005861664712778,-0.32129005919575426,-0.4771048744460857,-0.49390386869871045,-0.6719738722188202,-0.2259970457902511,0.741171667687283,5.299852289512556,2.254764930114358,6.930340557275541,0.2797691373025517,12.767973856209151,0.07585163545307527,0.17196460757004753,0.4239850869925435,0.8081025251886514,0.5805469678953626,0.4870863599677159,1.949457593688363,1.8485141550905575,1.410559271381813,0.1704572098475967,0.42845478669116144,1.5118168389955686
129,1267238,"Assurant, Inc.",10193000000.0,10187600000.0,9597600000.0,276600000.0,1361800000.0,441700000.0,596900000.0,781700000.0,1342000000.0,-262100000.0,157600000.0,-735200000.0,-818400000.0,-1089800000.0,-264800000.0,1536700000.0,2040800000.0,2207600000.0,33117300000.0,33920600000.0,44649900000.0,28888600000.0,28456500000.0,38695100000.0,4228700000.0,5464100000.0,5951400000.0,0,0.0005300561466881071,0.06203634241893807,-0.7968864737846968,-0.3737831107086258,0.05855979593838909,0.07673053516039106,0.1398266233224973,-0.025713725105464536,0.015469786799638776,-0.07660248395432191,-0.08029039536937113,-0.1069731830853194,-0.027590230891056097,-0.4391020271402245,0.2016118715619803,-0.5478390461997019,-1.371083933657229,-1.394140974798516,-0.19731743666169896,-0.2364078290904439,-0.5552160953800298,-2.6630710659898478,-0.6434983677910773,-0.24903652046247016,2.090634441087613,0.1507603257137251,0.2003219600298402,0.2300158372926565,0.30778475298408986,0.3003366685730795,0.21495232912055795,1.146379540718484,1.1920158838929595,1.1538902858501463,2.574468085106383,2.610720225150313,1.6450074515648285
130,1063761,"SIMON PROPERTY GROUP, INC.",5291447000.0,5116789000.0,4607503000.0,2452385.0,2568707.0,1277324.0,3766604000.0,3637402000.0,2326698000.0,-626564000.0,-552764000.0,-3978398000.0,-3052348000.0,-3562315000.0,1993940000.0,621628000.0,533936000.0,1011613000.0,33011274000.0,33777379000.0,34786846000.0,29187383000.0,29376654000.0,31128608000.0,3138524000.0,3361452000.0,3039472000.0,0,0.03413429789659106,0.1484413574988448,-0.04528426169275046,0.9199396550914256,0.7118287304020998,0.7108759028367204,0.5049802463503551,-0.11841071071863708,-0.10802946926285215,-0.8634607508665757,-0.5768456151975064,-0.6962012699761511,0.43275934926141124,-0.16634719232496967,-0.1519667059071282,-1.7098901533417745,-0.8103713583907414,-0.9793569696173258,0.8569827283128278,0.03552040714773885,0.6188624393883522,0.13351086539644408,-0.8425084669759033,-0.1431560656483214,-2.5308123614552094,0.11747788459376046,0.10434981782520249,0.21955775178008566,0.16029211717184863,0.1514856732963206,0.13244957591153853,1.1310117799872637,1.1498034800015005,1.1175201281085232,0.16503672804467898,0.1467904839773003,0.43478483241056637
131,1004980,PG&E CORP,21680000000.0,20642000000.0,18469000000.0,1814000000.0,-102.0,-1318.0,3721000000.0,2262000000.0,-19130000000.0,-10214000000.0,-6905000000.0,-7748000000.0,7133000000.0,4323000000.0,25928000000.0,947000000.0,307000000.0,484000000.0,118644000000.0,103327000000.0,97856000000.0,15788000000.0,17427000000.0,76855000000.0,22823000000.0,20971000000.0,21001000000.0,0,0.050285825016955776,0.17385889869511062,-17784314.725490198,-1376328.769347496,0.17163284132841328,0.10958240480573588,-1.0357897016622448,-0.4711254612546125,-0.33451215967445014,-0.4195137798473117,0.3290129151291513,0.209427381067726,1.4038659375169202,-2.7449610319806506,-3.052608311229001,0.4050182958703607,1.916957807041118,1.9111405835543767,-1.3553580763199164,0.6450044208664898,-1.194511238891793,0.4792179580014482,0.31827568404749607,0.6500115660421004,-0.7248920086393089,0.04368081180811808,0.014872589865323128,0.026206075044669448,0.18273153298944741,0.19977353450695365,0.1887365107913669,7.514821383329111,5.929132954610662,1.2732548305250146,0.2545014780972857,0.13572060123784263,-0.02530057501306848
132,1285785,The Mosaic Company,19125200000.0,12357400000.0,8681700000.0,3583000000.0,1630600000.0,666000000.0,3935800000.0,2187000000.0,1582600000.0,-1259600000.0,-1322300000.0,-1189500000.0,-2678700000.0,-682100000.0,-283800000.0,735400000.0,769500000.0,574000000.0,23386000000.0,22036400000.0,19789800000.0,11191800000.0,11287900000.0,10208400000.0,12054600000.0,10604100000.0,9581400000.0,0,0.5476718403547671,1.2029326053653087,1.1973506684655955,4.37987987987988,0.2057913119862799,0.17697897616003366,0.18229148669039474,-0.06586074916863614,-0.10700470972858368,-0.13701233629358306,-0.1400612804049108,-0.055197695308074515,-0.03268945022288262,-0.32003658722496064,-0.6046181984453589,-0.7516112725894099,-0.6805986076528279,-0.3118884316415181,-0.17932516112725894,0.7996342021033378,1.4869202578036145,-0.0474173788096498,0.05893232450609509,2.9271367834628355,8.438689217758986,0.03845188547047874,0.062270380500752585,0.06611608325558359,0.8178055246728813,0.5607721769436024,0.43869569171997697,2.0895655747958326,1.9522143179865166,1.938579992946985,0.18684892525026678,0.35185185185185186,0.3626943005181347
133,47217,HP INC.,62910000000.0,63460000000.0,56638000000.0,3132000000.0,6541000000.0,2815000000.0,4463000000.0,6409000000.0,4316000000.0,-3549000000.0,-1012000000.0,-1016000000.0,-2068000000.0,-5962000000.0,-2973000000.0,3145000000.0,4299000000.0,4864000000.0,38494000000.0,38605000000.0,34681000000.0,41519000000.0,40249000000.0,36956000000.0,-3025000000.0,-1644000000.0,-2275000000.0,0,-0.008666876772770227,0.11073837353013882,-0.5211741323956581,0.11261101243339255,0.07094261643617866,0.10099275133942641,0.07620325576468095,-0.056413924654268005,-0.015947053261897257,-0.017938486528479115,-0.03287235733587665,-0.0939489442168295,-0.05249126028461457,-0.7952050190454851,-0.1579029489779997,-0.23540315106580167,-0.46336544924938383,-0.9302543298486503,-0.6888322520852641,-0.30363551256046184,0.03405931417979602,2.5069169960474307,2.4931102362204722,-0.6531365313653137,-0.30440632357887654,0.049992052137974884,0.067743460447526,0.085878738656026,1.6342806671169532,1.6438285196218105,1.6331132320290649,0.9271417905055517,0.9591542647022286,0.938440307392575,0.7046829486892225,0.6707754719925105,1.1269694161260426
134,858470,COTERRA ENERGY INC.,9051000000.0,3449000000.0,1466000000.0,4065.0,1158000000.0,201.0,5456000000.0,1667000000.0,778000000.0,-1674000000.0,313000000.0,-584000000.0,-4145000000.0,-1086000000.0,-256000000.0,673000000.0,1036000000.0,140000000.0,20154000000.0,19900000000.0,4524000000.0,7484000000.0,8112000000.0,2308000000.0,12659000000.0,11738000000.0,2216000000.0,0,1.6242389098289358,5.173942701227831,-0.9999964896373057,19.223880597014926,0.6028063197436747,0.4833285010147869,0.5306957708049114,-0.18495193901226384,0.09075094230211656,-0.39836289222373805,-0.45796044635951827,-0.31487387648593795,-0.17462482946793997,-0.3068181818181818,0.1877624475104979,-0.7506426735218509,-0.7597140762463344,-0.6514697060587883,-0.32904884318766064,2.2729454109178167,6.012853470437018,-6.348242811501597,1.8664383561643834,2.8167587476979743,15.19140625,0.07435642470445254,0.3003769208466222,0.09549795361527967,0.4490919916641858,0.17331658291457286,0.3240495137046861,2.6929449492250135,2.453155818540434,1.9601386481802425,0.12335043988269795,0.6214757048590281,0.17994858611825193
135,4904,"AMERICAN ELECTRIC POWER COMPANY, INC.",19639500000.0,16792000000.0,14918500000.0,2305600.0,2488100.0,2196700.0,5288000000.0,3839900000.0,3832900000.0,-7751800000.0,-6433900000.0,-6233900000.0,2568900000.0,2607100000.0,2406700000.0,509400000.0,403400000.0,392700000.0,93403300000.0,87668700000.0,80757200000.0,69280900000.0,64945200000.0,59937500000.0,23893400000.0,22433200000.0,20550900000.0,0,0.16957479752262983,0.31645272648054434,-0.07334914191551789,0.04957436154231343,0.269253290562387,0.2286743687470224,0.2569226128632235,-0.3947045495048245,-0.38315269175798,-0.41786372624593626,0.1308027190101581,0.15525845640781324,0.16132318932868586,-1.4659228441754917,-1.6755384254798302,-1.6264186386287145,0.48579803328290466,0.6789499726555379,0.6279057632601946,0.37711919581239095,0.3796342195204676,0.2048368796530875,0.24349123341728296,-0.01465229565417514,0.0673951884322932,0.025937523867715574,0.02402334444973797,0.026323021751516573,0.21026559018792698,0.19153928368961784,0.18473275447885762,1.348182543817993,1.3498872895918406,1.3473568300312826,0.09633131618759455,0.105054819135915,0.1024550601372329
136,1590955,"PAYCOM SOFTWARE, INC.",1375218000.0,1055524000.0,841434000.0,281389330.0,195960264.0,143453418.0,365103000.0,319362000.0,227207000.0,-23286000.0,-257670000.0,-117877000.0,254587000.0,165724000.0,-165909000.0,400730000.0,277978000.0,151710000.0,3902513000.0,3215145000.0,2607912000.0,2719906000.0,2321431000.0,1952269000.0,1182607000.0,893714000.0,655643000.0,0,0.3028770544298376,0.634374175514657,0.4359509640178889,0.9615379955603427,0.2654873627308543,0.3025625187110857,0.2700235550263003,-0.01693258814238906,-0.24411571882780495,-0.14009060722528446,0.1851248311176846,0.15700637787487542,-0.1971741099123639,-0.06377926229036737,-0.8068273620530934,-0.5188088395163881,0.6973018572841089,0.5189221009387466,-0.7302107769566959,0.14322618220076277,0.6069179206626556,-0.9096285947141693,-0.8024551015041103,0.5362108083319255,-2.534497827122097,0.2913938008373945,0.2633554518892986,0.18029934611627293,0.35239293245147424,0.3282974795849021,0.3226466230455629,1.4347970113673045,1.3849840895551062,1.335836403692319,1.097580682711454,0.8704166431823448,0.667717103786415
137,51434,INTERNATIONAL PAPER COMPANY,21161000000.0,19363000000.0,17565000000.0,1504000000.0,1752000000.0,482000000.0,2174000000.0,2030000000.0,3063000000.0,-608000000.0,6054000000.0,-269000000.0,-2054000000.0,-7375000000.0,-2700000000.0,804000000.0,1295000000.0,595000000.0,23940000000.0,25243000000.0,31718000000.0,13337000000.0,14062000000.0,23864000000.0,8497000000.0,9082000000.0,7854000000.0,0,0.09285751174921231,0.20472530600626238,-0.14155251141552516,2.120331950207469,0.10273616558763764,0.10483912616846564,0.1743808710503843,-0.028732101507490195,0.31265816247482314,-0.015314545972103615,-0.09706535607958036,-0.380881061818933,-0.1537147736976943,-0.2796688132474701,2.982266009852217,-0.08782239634345412,-0.9448022079116836,-3.6330049261083746,-0.881488736532811,0.07093596059113305,-0.2902383284361737,-1.100429468120251,1.2602230483271377,-0.7214915254237289,-0.23925925925925928,0.037994423703983746,0.06688013221091774,0.03387418161115855,0.8839181286549708,0.7670641365923226,0.5537864934737373,1.795006373247357,1.7951216043237093,1.3291149849145156,0.36982520699172033,0.6379310344827587,0.19425399934704538
138,8818,AVERY DENNISON CORPORATION,9039300000.0,8408300000.0,6971500000.0,757092000.0,740087000.0,555900000.0,961000000.0,1046800000.0,751300000.0,-332700000.0,-1737900000.0,-554200000.0,-615200000.0,604300000.0,-207700000.0,167200000.0,162700000.0,252300000.0,7950500000.0,7971600000.0,6083900000.0,5303300000.0,5333800000.0,4599000000.0,2032200000.0,1924400000.0,1484900000.0,0,0.07504489611455356,0.2966076167252385,0.022977028376393482,0.3619212088505126,0.10631354197780801,0.12449603368100567,0.10776733844940113,-0.036805947363180776,-0.20668862909268224,-0.0794950871405006,-0.06805836735145421,0.0718694623169963,-0.029792727533529368,-0.34620187304890737,-1.6602025219717234,-0.7376547317982164,-0.6401664932362123,0.577283148643485,-0.27645414614667907,-0.08196408100878871,0.2791161985891122,-0.8085620576557915,-0.39967520750631536,-2.0180373986430578,1.9619643716899375,0.018497007511643602,0.01934992804728661,0.03619020296923187,1.1369473618011445,1.0547819760148527,1.1458932592580418,1.499160899817095,1.4945442273801042,1.3228745379430311,0.17398543184183143,0.1554260603744746,0.33581791561293756
139,849399,NortonLifeLock Inc.,2796000000.0,2551000000.0,2490000000.0,836000000.0,554000000.0,3887000000.0,974000000.0,706000000.0,-861000000.0,326000000.0,-69000000.0,11379000000.0,-333000000.0,-1903000000.0,-10123000000.0,812000000.0,933000000.0,2177000000.0,15503000000.0,6361000000.0,7735000000.0,14193000000.0,6861000000.0,7725000000.0,-93000000.0,-500000000.0,10000000.0,0,0.09604076832614661,0.12289156626506026,0.5090252707581226,-0.7849241059943401,0.34835479256080115,0.27675421403371225,-0.3457831325301205,0.11659513590844063,-0.027048216385731086,4.569879518072289,-0.11909871244635194,-0.7459819678557429,-4.0654618473895585,0.3347022587268994,-0.09773371104815864,-13.21602787456446,-0.34188911704312114,-2.6954674220963173,11.75725900116144,0.3796033994334278,-2.1312427409988386,-5.72463768115942,-0.9713507338078917,-0.8250131371518654,-0.9671046132569396,0.290414878397711,0.3657389259114073,0.87429718875502,0.18035218989872928,0.4010375727086936,0.32191338073691017,1.0922990206439793,0.9271243259000146,1.001294498381877,0.8336755646817249,1.321529745042493,-2.5284552845528454
140,77476,PEPSICO INC,86392000000.0,79474000000.0,70372000000.0,8978000000.0,7679000000.0,7175000000.0,10811000000.0,11616000000.0,10613000000.0,-2430000000.0,-3269000000.0,-11619000000.0,-8523000000.0,-10780000000.0,3819000000.0,4954000000.0,5596000000.0,8185000000.0,92187000000.0,92377000000.0,92918000000.0,74914000000.0,76226000000.0,79366000000.0,17149000000.0,16043000000.0,13454000000.0,0,0.08704733623575,0.22764735974535322,0.16916265138689934,0.25128919860627175,0.12513890175016204,0.14616100863175377,0.15081282328198714,-0.02812760440781554,-0.041132949140599444,-0.16510828170295003,-0.09865496805259746,-0.1356418451317412,0.054268743250156314,-0.22477106650633613,-0.28142217630853994,-1.0947894092151136,-0.7883637036351864,-0.928030303030303,0.3598417035710921,-0.06930096418732778,0.018656364835579087,-0.25665341082899973,-0.790859798605732,-0.20936920222634503,-3.2317360565593085,0.057343272525233815,0.0704129652464957,0.11631046438924572,0.9371386421078894,0.8603223746170584,0.757355948255451,1.230571054809515,1.2118830845118465,1.1707532192626566,0.4582369808528351,0.48174931129476584,0.7712239706020918
141,14693,BROWN-FORMAN CORPORATION,3933000000.0,3461000000.0,3363000000.0,838000000.0,903000000.0,827000000.0,936000000.0,817000000.0,724000000.0,-127000000.0,98000000.0,-141000000.0,-1038000000.0,-485000000.0,-191000000.0,868000000.0,1150000000.0,675000000.0,6373000000.0,6522000000.0,5766000000.0,3636000000.0,3866000000.0,3791000000.0,2737000000.0,2656000000.0,1975000000.0,0,0.13637676971973423,0.1694915254237288,-0.07198228128460682,0.01330108827085863,0.2379862700228833,0.236058942502167,0.2152839726434731,-0.03229087210780575,0.028315515746893963,-0.04192685102586976,-0.2639206712433257,-0.1401329095637099,-0.0567945286946179,-0.13568376068376067,0.11995104039167687,-0.19475138121546962,-1.108974358974359,-0.5936352509179926,-0.2638121546961326,0.14565483476132202,0.2928176795580111,-2.295918367346939,-0.099290780141844,1.1402061855670103,4.43455497382199,0.22069666920925501,0.33227390927477607,0.20071364852809992,0.6171347873842774,0.5306654400490647,0.5832466181061394,1.7527502750275028,1.6870150025866528,1.5209707201266156,0.9273504273504274,1.4075887392900857,0.9323204419889503
